"X","listing_id","host_id","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","capped_price","capped_minimum_nights","afinnsentiment","bingsentiment","nrcsentiment","ave_sentiment"
13994,33347262,15912223,"Waterfront Communities-The Island",43.64007,-79.39671,"Entire home/apt",288,1,8,"2020-01-17",0.66,15,288,1,31,17,14,0.508772550897054
13995,33347673,47578737,"Kensington-Chinatown",43.64975,-79.39184,"Private room",87,1,34,"2020-01-25",3.63,3,87,1,160,70,49,0.467436723107822
13996,33348235,248337733,"Hillcrest Village",43.80341,-79.36769,"Private room",72,28,22,"2020-03-17",1.69,2,72,28,109,56,42,0.471178046096613
13997,33348893,251219409,"Waterfront Communities-The Island",43.64762,-79.3919,"Entire home/apt",200,1,129,"2020-04-14",9.85,1,200,1,681,330,223,0.423942105888236
13998,33349423,52703454,"Niagara",43.63794,-79.40516,"Entire home/apt",370,2,12,"2019-12-02",0.89,1,350,2,65,29,23,0.419939970915179
13999,33349963,109366018,"L'Amoreaux",43.78949,-79.31988,"Private room",37,2,2,"2019-08-31",0.19,4,37,2,0,1,0,0.319189400915772
14000,33359599,71808369,"Niagara",43.63537,-79.40482,"Entire home/apt",150,1,55,"2020-03-08",4.27,1,150,1,236,110,91,0.332562472803725
14001,33361075,141147977,"Morningside",43.78618,-79.21735,"Private room",48,1,6,"2019-08-07",0.45,5,48,1,31,19,15,0.376472346115014
14002,33363102,65785916,"University",43.66106,-79.40906,"Private room",51,90,11,"2020-03-27",0.89,1,51,70,75,34,22,0.540970293821342
14003,33364639,181803691,"Waterfront Communities-The Island",43.65144,-79.36194,"Entire home/apt",199,7,1,"2019-05-26",0.09,1,199,7,0,0,0,0.353553390593274
14004,33365116,250672940,"Stonegate-Queensway",43.62504,-79.49966,"Entire home/apt",143,2,38,"2020-04-18",2.86,3,143,2,152,78,79,0.395332182112113
14005,33370472,251392438,"Waterfront Communities-The Island",43.64182,-79.38174,"Entire home/apt",160,28,95,"2020-03-23",7.11,1,160,28,382,173,138,0.328303911163723
14006,33371335,79639173,"Moss Park",43.65726,-79.36961,"Private room",47,2,34,"2020-03-09",2.52,2,47,2,135,67,53,0.497114096087577
14007,33371535,79639173,"Moss Park",43.65619,-79.3708,"Private room",70,3,18,"2020-01-21",1.93,2,70,3,145,73,57,0.436461856681913
14010,33375198,178803614,"Rosedale-Moore Park",43.67173,-79.38523,"Entire home/apt",149,28,46,"2020-03-07",3.67,1,149,28,214,115,95,0.497389999026892
14014,33390028,113147806,"Oakwood Village",43.69654,-79.44296,"Private room",47,1,32,"2020-03-27",2.42,8,47,1,89,45,34,0.335193122021906
14015,33390655,251544811,"Dovercourt-Wallace Emerson-Junction",43.66603,-79.42238,"Entire home/apt",76,28,31,"2020-03-17",2.45,1,76,28,265,140,137,0.452074522738244
14016,33392444,15384114,"Waterfront Communities-The Island",43.64522,-79.39237,"Entire home/apt",190,21,4,"2020-03-19",0.3,1,190,21,26,15,14,0.26651214821177
14017,33393570,1704848,"Cabbagetown-South St.James Town",43.66861,-79.3648,"Entire home/apt",186,2,19,"2020-03-30",1.88,1,186,2,175,96,75,0.43230093048782
14018,33393912,24986959,"Waterfront Communities-The Island",43.63879,-79.38473,"Entire home/apt",119,1,79,"2020-04-14",6.22,2,119,1,401,218,220,0.375170429261809
14019,33396661,496268,"Cabbagetown-South St.James Town",43.66787,-79.36611,"Entire home/apt",125,2,30,"2020-04-19",2.43,3,125,2,311,138,107,0.431895947847727
14020,33397436,7986573,"University",43.66485,-79.40438,"Entire home/apt",299,2,28,"2019-12-12",2.12,2,350,2,224,114,119,0.37888301017157
14021,33399530,251617368,"Bay Street Corridor",43.66122,-79.38487,"Entire home/apt",157,20,35,"2020-02-23",2.79,1,157,20,149,86,75,0.437336264258135
14022,33400382,251626229,"South Riverdale",43.66069,-79.35007,"Entire home/apt",125,1,71,"2020-03-31",5.26,1,125,1,244,155,126,0.354269971944252
14023,33401186,101750174,"Waterfront Communities-The Island",43.6416,-79.38101,"Private room",75,28,52,"2020-03-11",3.99,2,75,28,299,151,123,0.442067208692523
14024,33402066,116751674,"Willowdale East",43.77859,-79.41157,"Private room",59,2,5,"2019-08-29",0.38,11,59,2,15,8,3,0.525666739263883
14025,33402110,116751674,"Willowdale East",43.77861,-79.41176,"Private room",59,1,24,"2020-02-29",1.92,11,59,1,79,37,28,0.462126798388035
14027,33404583,33212966,"York University Heights",43.76409,-79.49838,"Private room",75,1,11,"2019-09-15",0.91,2,75,1,90,47,53,0.466733719419458
14028,33404623,47578737,"Waterfront Communities-The Island",43.64937,-79.39109,"Shared room",48,1,12,"2019-08-09",0.95,3,48,1,57,26,15,0.366623661505492
14029,33405253,116751674,"Willowdale East",43.7767,-79.41063,"Private room",69,1,7,"2019-08-31",0.56,11,69,1,36,14,14,0.64428759563844
14030,33406753,154106142,"Waterfront Communities-The Island",43.64367,-79.40052,"Entire home/apt",175,10,1,"2019-09-01",0.12,7,175,10,10,4,1,0.524468280380597
14031,33411929,70558756,"Humbermede",43.7388,-79.53593,"Entire home/apt",201,1,3,"2019-08-05",0.24,1,201,1,13,6,6,0.427152828414424
14032,33416429,90102218,"Trinity-Bellwoods",43.65291,-79.41337,"Entire home/apt",200,3,5,"2019-08-30",0.49,1,200,3,51,21,22,0.38621859181394
14033,33420837,106711091,"Annex",43.66774,-79.41178,"Entire home/apt",200,3,38,"2020-03-30",2.95,3,200,3,144,83,64,0.384571343958248
14035,33422059,116751674,"Willowdale East",43.7768,-79.41122,"Private room",59,2,1,"2019-06-20",0.09,11,59,2,6,3,1,0.487293405117234
14036,33422317,116751674,"Willowdale East",43.77717,-79.40982,"Private room",70,1,3,"2019-04-28",0.23,11,70,1,6,5,5,0.571653492790111
14037,33422451,116751674,"Willowdale East",43.77836,-79.40975,"Private room",59,1,1,"2019-04-22",0.08,11,59,1,0,0,0,0.530330085889911
14038,33422524,116751674,"Willowdale East",43.77674,-79.41137,"Private room",49,1,61,"2020-03-04",4.54,11,49,1,139,59,35,0.374612791770561
14039,33422646,116751674,"Willowdale East",43.77707,-79.41033,"Private room",49,1,80,"2019-12-29",5.99,11,49,1,183,86,53,0.409529855625957
14040,33422837,116751674,"Willowdale East",43.77799,-79.41172,"Private room",49,1,92,"2020-03-18",6.95,11,49,1,237,95,64,0.399196257897673
14042,33422947,95667533,"Dovercourt-Wallace Emerson-Junction",43.66298,-79.42325,"Entire home/apt",188,2,33,"2020-01-01",2.49,1,188,2,282,136,116,0.389327528690461
14043,33423565,251781267,"Tam O'Shanter-Sullivan",43.77892,-79.31875,"Entire home/apt",98,1,37,"2020-01-02",2.88,1,98,1,146,88,78,0.436557371596181
14044,33423753,44074742,"Waterfront Communities-The Island",43.64019,-79.39682,"Entire home/apt",180,2,9,"2020-03-03",1.44,2,180,2,55,28,19,0.533230473884603
14046,33426203,251806735,"Cliffcrest",43.73624,-79.23498,"Entire home/apt",52,1,144,"2020-03-29",10.8,1,52,1,667,369,279,0.503134656672348
14047,33426412,102901292,"Willowdale East",43.76097,-79.40917,"Entire home/apt",1000,1,1,"2019-07-03",0.1,18,350,1,-1,1,1,0.456873100590254
14049,33427368,48533163,"Waterfront Communities-The Island",43.64525,-79.38983,"Entire home/apt",149,7,12,"2019-09-01",0.91,27,149,7,49,20,19,0.290107162272824
14050,33428152,223997979,"Old East York",43.69446,-79.34167,"Entire home/apt",500,1,2,"2019-09-29",0.18,4,350,1,14,5,5,0.209904156531676
14052,33429368,12033867,"Newtonbrook West",43.78066,-79.4184,"Entire home/apt",278,14,3,"2020-03-22",0.72,12,278,14,17,7,6,0.354543144624287
14054,33433692,143969370,"Leaside-Bennington",43.71481,-79.35943,"Entire home/apt",85,3,5,"2019-10-28",0.38,1,85,3,27,19,14,0.459245338664457
14055,33434259,129310612,"Waterfront Communities-The Island",43.64305,-79.38079,"Entire home/apt",140,5,101,"2020-03-24",7.91,3,140,5,499,243,196,0.396936573346737
14056,33434275,232789731,"Wexford/Maryvale",43.74964,-79.28595,"Private room",30,1,9,"2019-12-29",0.68,3,30,1,38,17,27,0.542915649293641
14057,33435848,10202618,"Waterfront Communities-The Island",43.63901,-79.39954,"Entire home/apt",69,1,11,"2020-01-19",0.88,118,69,1,44,25,22,0.357481022705747
14059,33441022,65990250,"Parkwoods-Donalda",43.74752,-79.33578,"Private room",39,1,8,"2019-11-12",0.63,1,39,1,77,34,25,0.461353411253601
14060,33442386,7351197,"Stonegate-Queensway",43.64113,-79.49535,"Entire home/apt",59,2,47,"2020-02-26",3.54,1,59,2,308,159,114,0.472002128470972
14061,33442845,251941508,"Niagara",43.64372,-79.41138,"Entire home/apt",450,14,1,"2019-08-15",0.11,1,350,14,10,1,12,0.139988672824755
14062,33443296,251943967,"New Toronto",43.60213,-79.52499,"Entire home/apt",199,3,5,"2020-02-01",0.39,1,199,3,3,2,-1,0.312294877819695
14063,33449266,241661970,"Bay Street Corridor",43.66128,-79.38436,"Entire home/apt",180,2,30,"2020-01-04",2.27,1,180,2,112,57,73,0.334347035252578
14064,33450025,98233656,"Trinity-Bellwoods",43.64932,-79.40563,"Private room",45,1,7,"2019-04-22",0.52,2,45,1,16,9,10,0.345068029079068
14065,33450450,98233656,"Trinity-Bellwoods",43.64823,-79.40511,"Private room",49,1,4,"2019-04-14",0.3,2,49,1,7,5,2,0.563654569036781
14066,33453031,252007609,"Niagara",43.63749,-79.40209,"Entire home/apt",149,1,2,"2019-04-07",0.15,1,149,1,12,5,2,0.470763112825547
14067,33454643,32563638,"Henry Farm",43.77236,-79.34538,"Entire home/apt",108,7,2,"2019-06-08",0.17,3,108,7,13,6,5,0.376958504662944
14068,33455240,197710729,"Cabbagetown-South St.James Town",43.66739,-79.37305,"Private room",89,1,23,"2019-08-31",1.86,7,89,1,91,44,36,0.330489896557795
14069,33461222,184724401,"Waterfront Communities-The Island",43.63733,-79.39932,"Entire home/apt",112,1,38,"2020-03-28",2.95,19,112,1,139,72,59,0.358493136528133
14070,33463627,8867392,"South Parkdale",43.63901,-79.43777,"Entire home/apt",13,2,27,"2020-03-29",2.14,1,13,2,168,101,86,0.383926182197812
14071,33465775,180161780,"North St.James Town",43.67072,-79.37973,"Private room",150,1,2,"2019-04-28",0.16,1,150,1,14,6,6,0.218956191414998
14072,33466086,252138282,"Willowdale East",43.75945,-79.40809,"Private room",42,1,14,"2020-03-20",1.2,3,42,1,34,18,15,0.436303816067586
14073,33467047,5327260,"Annex",43.67314,-79.40868,"Entire home/apt",80,45,1,"2019-08-13",0.11,1,80,45,15,6,4,0.564209846135224
14074,33468676,10202618,"Waterfront Communities-The Island",43.64404,-79.38962,"Entire home/apt",79,1,16,"2020-02-17",1.22,118,79,1,47,21,37,0.280154342883128
14075,33468771,33010739,"Moss Park",43.6558,-79.37068,"Private room",37,2,33,"2019-11-17",2.51,1,37,2,81,44,33,0.3664699481875
14077,33471649,212832355,"Waterfront Communities-The Island",43.64902,-79.3884,"Entire home/apt",399,2,1,"2020-02-29",0.43,7,350,2,11,3,3,0.443127020604173
14078,33472053,33533111,"Islington-City Centre West",43.63969,-79.536,"Private room",124,1,31,"2020-04-26",2.62,3,124,1,138,52,76,0.317935727758964
14079,33472099,46865462,"Old East York",43.69615,-79.33976,"Entire home/apt",500,1,6,"2020-01-01",0.49,3,350,1,73,30,32,0.440981781112429
14080,33472188,35253785,"Blake-Jones",43.67485,-79.3341,"Entire home/apt",219,2,20,"2020-03-17",1.68,1,219,2,77,35,26,0.388989112276118
14081,33472346,220839612,"Parkwoods-Donalda",43.76276,-79.31844,"Private room",60,1,11,"2020-03-31",1.11,1,60,1,38,30,20,0.40868189790658
14082,33475262,233531084,"Pleasant View",43.7879,-79.34059,"Private room",47,1,1,"2019-05-11",0.08,3,47,1,1,1,2,0.410859411224627
14083,33482500,15902536,"Beechborough-Greenbrook",43.69275,-79.4706,"Entire home/apt",179,2,1,"2019-05-27",0.09,2,179,2,5,5,3,0.464516091338423
14085,33487611,181558139,"Woburn",43.77032,-79.2243,"Entire home/apt",110,5,5,"2020-02-29",0.44,1,110,5,26,11,9,0.463032469912935
14086,33488255,252342660,"Waterfront Communities-The Island",43.6433,-79.39391,"Private room",75,1,26,"2020-03-05",1.96,1,75,1,108,58,62,0.42727746063562
14087,33489660,223677540,"Rexdale-Kipling",43.71584,-79.56401,"Private room",49,1,2,"2019-11-13",0.17,11,49,1,9,7,7,0.564079226838522
14088,33489918,82173517,"Niagara",43.64085,-79.41432,"Entire home/apt",155,2,18,"2020-04-11",1.51,1,155,2,100,49,42,0.423427377052927
14089,33494191,190413573,"South Riverdale",43.66578,-79.33602,"Private room",52,1,89,"2020-05-03",7.01,2,52,1,578,288,239,0.453019187566148
14090,33494381,165507930,"East End-Danforth",43.68958,-79.29968,"Private room",49,3,11,"2019-10-08",0.9,1,49,3,54,29,21,0.405887055497577
14091,33494927,252403083,"Waterfront Communities-The Island",43.64339,-79.38892,"Entire home/apt",150,1,38,"2020-03-06",3.1,1,150,1,191,97,81,0.427238663323042
14093,33495401,79081344,"Bay Street Corridor",43.65169,-79.38294,"Entire home/apt",249,1,82,"2020-04-07",6.34,19,249,1,302,138,100,0.368610195494388
14094,33495676,532562,"Kingsway South",43.66108,-79.50626,"Entire home/apt",93,1,3,"2019-09-01",0.23,8,93,1,12,5,4,0.429249357294067
14095,33496017,224870607,"Pleasant View",43.78903,-79.34128,"Entire home/apt",138,1,1,"2019-04-04",0.07,2,138,1,12,9,8,0.340847077805778
14096,33496706,221449207,"Agincourt South-Malvern West",43.77666,-79.28157,"Private room",70,1,1,"2019-06-11",0.09,1,70,1,0,0,0,0.353553390593274
14097,33496921,91178297,"Waterfront Communities-The Island",43.64464,-79.40047,"Entire home/apt",200,3,13,"2019-08-18",0.98,1,200,3,71,31,33,0.394437886731916
14098,33497120,35683478,"Mimico (includes Humber Bay Shores)",43.61793,-79.50576,"Private room",45,7,4,"2019-10-22",0.35,3,45,7,20,8,5,0.422764356488972
14099,33497563,7705447,"Oakwood Village",43.68193,-79.43181,"Private room",45,1,35,"2020-02-01",2.65,3,45,1,243,128,102,0.37874664776025
14100,33498765,249722945,"Waterfront Communities-The Island",43.64067,-79.39879,"Entire home/apt",179,1,20,"2020-03-04",1.82,1,179,1,88,41,34,0.366864140588251
14101,33500457,252456582,"Mount Dennis",43.68316,-79.49084,"Entire home/apt",65,1,8,"2019-12-04",0.68,1,65,1,28,13,18,0.317541610137507
14102,33504518,224476249,"Mimico (includes Humber Bay Shores)",43.62209,-79.48299,"Entire home/apt",149,2,4,"2019-09-04",0.34,3,149,2,15,12,10,0.443737852997292
14103,33506300,10202618,"Waterfront Communities-The Island",43.64243,-79.38026,"Entire home/apt",89,1,5,"2019-11-30",0.37,118,89,1,8,5,2,0.382261248940844
14104,33515870,252562067,"Waterfront Communities-The Island",43.64279,-79.38157,"Entire home/apt",157,1,87,"2020-03-13",7.04,1,157,1,334,178,177,0.33684783174884
14105,33516917,33460991,"Flemingdon Park",43.72298,-79.32658,"Entire home/apt",125,3,26,"2020-03-30",2.25,1,125,3,109,61,54,0.431710839690633
14106,33517540,191638522,"Niagara",43.63897,-79.41682,"Entire home/apt",129,3,23,"2019-12-30",1.8,7,129,3,71,35,31,0.470991592006981
14107,33526205,252624837,"Annex",43.66506,-79.41895,"Entire home/apt",125,2,4,"2019-06-20",0.35,1,125,2,21,10,10,0.394415105757894
14108,33528539,3741602,"Brookhaven-Amesbury",43.69913,-79.49313,"Private room",55,3,6,"2019-12-05",0.53,6,55,3,7,3,7,0.183728053916639
14109,33531284,51846997,"Oakwood Village",43.68771,-79.43483,"Private room",37,1,6,"2020-01-07",0.51,2,37,1,22,-2,16,0.151957825889572
14110,33534182,252370841,"The Beaches",43.67251,-79.29176,"Entire home/apt",199,2,44,"2020-03-28",3.36,3,199,2,215,105,86,0.37199952670755
14111,33547426,100833811,"Newtonbrook East",43.78436,-79.41374,"Private room",299,1,12,"2020-02-15",0.94,8,350,1,75,40,30,0.50914905196823
14112,33547561,191638522,"Niagara",43.6393,-79.4168,"Entire home/apt",129,3,20,"2020-03-20",1.55,7,129,3,84,46,32,0.427046757813645
14113,33548940,37621445,"Niagara",43.643,-79.40542,"Entire home/apt",220,2,3,"2019-06-10",0.25,2,220,2,17,7,5,0.292266142745265
14114,33550820,203983956,"Waterfront Communities-The Island",43.64288,-79.38062,"Entire home/apt",141,7,38,"2020-04-07",2.89,7,141,7,188,106,93,0.489845588107885
14115,33551084,152088065,"Malvern",43.80371,-79.22857,"Shared room",15,1,5,"2019-10-31",0.38,60,15,1,-2,0,3,0.122802325055797
14116,33552545,124584498,"Steeles",43.8185,-79.31381,"Private room",25,20,4,"2019-11-16",0.39,1,25,20,5,2,8,0.447340530988627
14117,33552863,191638522,"Waterfront Communities-The Island",43.64101,-79.3827,"Entire home/apt",77,20,15,"2020-03-15",1.14,7,77,20,64,33,18,0.464709183918257
14118,33554237,15182360,"Rosedale-Moore Park",43.69309,-79.37759,"Entire home/apt",125,19,22,"2020-03-29",1.69,1,125,19,130,76,58,0.486243945596843
14119,33554540,36572965,"Waterfront Communities-The Island",43.64692,-79.38736,"Entire home/apt",225,2,4,"2019-06-23",0.32,1,225,2,35,14,9,0.59028430191686
14120,33554566,252837065,"Church-Yonge Corridor",43.66952,-79.38095,"Entire home/apt",180,2,29,"2019-12-22",2.19,1,180,2,73,29,41,0.326153271627141
14122,33556112,169697179,"Newtonbrook West",43.77947,-79.41809,"Entire home/apt",171,30,1,"2019-08-24",0.12,27,171,30,3,1,0,0.411096095821889
14123,33556976,252856600,"Bedford Park-Nortown",43.73412,-79.43089,"Entire home/apt",500,3,3,"2019-07-23",0.24,1,350,3,7,4,1,0.464605098892932
14124,33557513,252862621,"Taylor-Massey",43.69645,-79.29417,"Entire home/apt",119,1,50,"2020-03-08",4.16,1,119,1,147,93,68,0.417238959417103
14125,33560045,252886321,"Waterfront Communities-The Island",43.63863,-79.39723,"Entire home/apt",151,2,53,"2020-04-05",4.01,1,151,2,297,144,131,0.402574915456036
14126,33560206,532562,"High Park North",43.65475,-79.46398,"Entire home/apt",89,1,2,"2019-05-02",0.16,8,89,1,-1,1,3,0.169249381466837
14127,33560357,243105005,"Bayview Village",43.77784,-79.3883,"Private room",35,1,5,"2019-12-11",0.65,1,35,1,17,15,9,0.528764054674797
14128,33561042,252896015,"Waterfront Communities-The Island",43.64096,-79.38195,"Private room",75,2,35,"2020-03-16",3.03,1,75,2,232,140,114,0.443571089863157
14129,33561899,252904403,"Niagara",43.63635,-79.40453,"Entire home/apt",215,1,110,"2020-05-04",8.33,1,215,1,523,243,183,0.420666892360066
14132,33563984,177515939,"Highland Creek",43.78863,-79.17772,"Private room",49,1,2,"2019-05-31",0.16,3,49,1,19,10,5,0.95094359544965
14133,33572662,48445149,"Waterfront Communities-The Island",43.64161,-79.38146,"Entire home/apt",260,1,100,"2020-04-30",7.67,2,260,1,403,191,157,0.426283441762309
14135,33578570,20557753,"Waterfront Communities-The Island",43.64734,-79.4007,"Entire home/apt",249,3,20,"2019-09-26",1.75,2,249,3,115,52,42,0.359573628433189
14136,33579018,74823032,"Moss Park",43.65772,-79.36901,"Entire home/apt",399,28,44,"2020-03-16",3.47,1,350,28,281,146,135,0.399771538669144
14137,33579866,4439349,"Niagara",43.63982,-79.4167,"Entire home/apt",84,3,42,"2020-03-15",3.15,1,84,3,220,121,99,0.403270624616359
14138,33580663,63126915,"Kensington-Chinatown",43.6486,-79.402,"Private room",475,1,2,"2019-11-02",0.31,2,350,1,2,0,1,0.269444444444444
14139,33581872,253043690,"Waterfront Communities-The Island",43.64114,-79.38207,"Entire home/apt",249,28,26,"2020-02-23",1.99,1,249,28,127,61,57,0.37736866527656
14140,33585810,24703620,"Trinity-Bellwoods",43.64869,-79.41016,"Private room",37,14,2,"2019-07-31",0.19,2,37,14,0,1,0,0.421609711261168
14141,33587601,109263412,"Annex",43.66605,-79.41411,"Private room",49,2,93,"2020-03-26",7.03,5,49,2,408,199,174,0.466135168790138
14142,33590386,34452491,"Waterfront Communities-The Island",43.63962,-79.39607,"Entire home/apt",125,1,109,"2020-03-18",8.2,2,125,1,607,304,256,0.429142477677671
14143,33591389,34974050,"Waterfront Communities-The Island",43.64008,-79.39743,"Entire home/apt",399,1,3,"2019-08-11",0.27,8,350,1,-2,-1,1,0.128982260740498
14144,33592978,10202618,"Waterfront Communities-The Island",43.64002,-79.39754,"Entire home/apt",79,1,10,"2020-03-08",0.76,118,79,1,13,8,9,0.40105044125137
14145,33593057,127381606,"Morningside",43.78449,-79.20581,"Private room",60,1,3,"2020-02-03",0.36,2,60,1,6,3,3,0.33366618428152
14146,33593969,87602959,"Bay Street Corridor",43.65008,-79.3812,"Entire home/apt",159,1,73,"2020-03-20",5.49,5,159,1,241,130,112,0.422142049160806
14147,33604151,144479372,"Downsview-Roding-CFB",43.73502,-79.47785,"Private room",37,1,10,"2020-02-27",0.78,4,37,1,58,38,33,0.439556336536244
14148,33604626,144479372,"Downsview-Roding-CFB",43.73465,-79.4773,"Private room",69,3,1,"2019-12-14",0.2,4,69,3,11,4,5,0.385214114111646
14149,33605810,103914736,"Waterfront Communities-The Island",43.64096,-79.39806,"Entire home/apt",109,1,87,"2020-03-22",6.69,1,109,1,242,101,108,0.278502534189205
14150,33606701,253245303,"Niagara",43.63789,-79.41569,"Entire home/apt",89,3,32,"2020-02-07",2.53,6,89,3,193,105,74,0.436902094297035
14151,33607959,73123325,"Forest Hill North",43.70061,-79.42912,"Private room",51,2,13,"2020-03-11",1.04,1,51,2,87,49,36,0.468767887903077
14152,33607994,215779572,"Waterfront Communities-The Island",43.64252,-79.38055,"Entire home/apt",141,2,85,"2020-03-11",7.18,1,141,2,412,211,160,0.408660572314169
14153,33609064,252673399,"Moss Park",43.65634,-79.37111,"Private room",49,1,24,"2019-11-02",1.82,2,49,1,75,35,37,0.357682328952172
14154,33616117,197710729,"Cabbagetown-South St.James Town",43.66615,-79.37218,"Private room",89,1,17,"2019-09-01",1.38,7,89,1,106,54,32,0.507810365585935
14155,33620052,97436011,"Newtonbrook East",43.78522,-79.40931,"Private room",75,2,20,"2020-03-01",1.62,1,75,2,63,29,36,0.38604517026444
14156,33620741,87602959,"Bay Street Corridor",43.64944,-79.38161,"Entire home/apt",125,1,78,"2020-03-14",5.88,5,125,1,342,182,141,0.464207473498415
14157,33629459,229554765,"Annex",43.67051,-79.41468,"Entire home/apt",119,28,2,"2019-09-12",0.22,3,119,28,2,2,3,0.246934022943882
14158,33633733,147671398,"Mimico (includes Humber Bay Shores)",43.61516,-79.48822,"Entire home/apt",45,1,45,"2020-04-29",3.52,14,45,1,116,57,62,0.352630563811957
14159,33635170,253473945,"Bay Street Corridor",43.66093,-79.38461,"Entire home/apt",200,7,17,"2019-12-01",1.32,4,200,7,87,45,40,0.447781598638853
